state_name,state,congress,s_upper,s_lower,district_name,race_type,margins,voter_power
Wisconsin,55,,,6,State House District 6,State Leg (Lower),-27.982012366498033,1.0
Wisconsin,55,,,7,State House District 7,State Leg (Lower),14.367385561644916,3.0
Wisconsin,55,,,8,State House District 8,State Leg (Lower),63.65539182853316,0.0
Wisconsin,55,,,9,State House District 9,State Leg (Lower),44.60984110106917,0.0
Wisconsin,55,,,10,State House District 10,State Leg (Lower),67.21053336906996,0.0
Wisconsin,55,,,11,State House District 11,State Leg (Lower),77.10380365954845,0.0
Wisconsin,55,,,12,State House District 12,State Leg (Lower),55.33155826042855,0.0
Wisconsin,55,,,13,State House District 13,State Leg (Lower),1.382295448198827,89.0
Wisconsin,55,,,14,State House District 14,State Leg (Lower),4.583318308030724,40.0
Wisconsin,55,,,15,State House District 15,State Leg (Lower),-24.816825368574055,1.0
Wisconsin,55,,,16,State House District 16,State Leg (Lower),78.51220635651774,0.0
Wisconsin,55,,,17,State House District 17,State Leg (Lower),65.9569138276553,0.0
Wisconsin,55,,,18,State House District 18,State Leg (Lower),64.81984780245381,0.0
Wisconsin,55,,,19,State House District 19,State Leg (Lower),54.16122004357299,0.0
Wisconsin,55,,,20,State House District 20,State Leg (Lower),17.4387996841274,2.0
Wisconsin,55,,,21,State House District 21,State Leg (Lower),1.7750034872367135,84.0
Wisconsin,55,,,22,State House District 22,State Leg (Lower),-20.885857364876532,1.0
Wisconsin,55,,,23,State House District 23,State Leg (Lower),14.679284374387546,3.0
Wisconsin,55,,,24,State House District 24,State Leg (Lower),-25.356902060797935,1.0
Wisconsin,55,,,25,State House District 25,State Leg (Lower),-13.09444813094448,4.0
Wisconsin,55,,,26,State House District 26,State Leg (Lower),2.7337670112144314,67.0
Wisconsin,55,,,27,State House District 27,State Leg (Lower),-30.08157507360157,0.0
Wisconsin,55,,,28,State House District 28,State Leg (Lower),-21.761599820244918,1.0
Wisconsin,55,,,29,State House District 29,State Leg (Lower),-15.83612662942272,3.0
Wisconsin,55,,,30,State House District 30,State Leg (Lower),-3.670734146829366,52.0
Wisconsin,55,,,31,State House District 31,State Leg (Lower),-21.089669987777327,1.0
Wisconsin,55,,,32,State House District 32,State Leg (Lower),-25.182719444243435,1.0
Wisconsin,55,,,33,State House District 33,State Leg (Lower),-29.015854023332338,0.0
Wisconsin,55,,,34,State House District 34,State Leg (Lower),-18.221926749667595,2.0
Wisconsin,55,,,35,State House District 35,State Leg (Lower),-23.559200209095664,1.0
Wisconsin,55,,,36,State House District 36,State Leg (Lower),-28.869996457669146,0.0
Wisconsin,55,,,37,State House District 37,State Leg (Lower),-20.759853237069475,1.0
Wisconsin,55,,,38,State House District 38,State Leg (Lower),-26.761870760442697,1.0
Wisconsin,55,,,39,State House District 39,State Leg (Lower),-27.351971935792495,1.0
Wisconsin,55,,,40,State House District 40,State Leg (Lower),11.989349029500387,6.0
Wisconsin,55,,,41,State House District 41,State Leg (Lower),-5.642681426814268,29.0
Wisconsin,55,,,42,State House District 42,State Leg (Lower),18.4567013412717,2.0
Wisconsin,55,,,43,State House District 43,State Leg (Lower),11.439320050160234,6.0
Wisconsin,55,,,44,State House District 44,State Leg (Lower),20.04590665646519,1.0
Wisconsin,55,,,45,State House District 45,State Leg (Lower),17.62672811059908,2.0
Wisconsin,55,,,46,State House District 46,State Leg (Lower),11.209799907548042,7.0
Wisconsin,55,,,47,State House District 47,State Leg (Lower),41.480795040582855,0.0
Wisconsin,55,,,48,State House District 48,State Leg (Lower),33.1665325261574,0.0
Wisconsin,55,,,49,State House District 49,State Leg (Lower),-3.294989276662117,58.0
Wisconsin,55,,,50,State House District 50,State Leg (Lower),19.17244507808956,2.0
Wisconsin,55,,,51,State House District 51,State Leg (Lower),14.26906779661017,4.0
Wisconsin,55,,,52,State House District 52,State Leg (Lower),8.942739185065518,11.0
Wisconsin,55,,,53,State House District 53,State Leg (Lower),1.8728971962616823,82.0
Wisconsin,55,,,54,State House District 54,State Leg (Lower),8.792414387587181,12.0
Wisconsin,55,,,55,State House District 55,State Leg (Lower),-17.500877276932403,2.0
Wisconsin,55,,,56,State House District 56,State Leg (Lower),-26.716600013556562,1.0
Wisconsin,55,,,57,State House District 57,State Leg (Lower),-28.707638097212147,0.0
Wisconsin,55,,,58,State House District 58,State Leg (Lower),-41.36386736119934,0.0
Wisconsin,55,,,59,State House District 59,State Leg (Lower),-47.913293757870115,0.0
Wisconsin,55,,,60,State House District 60,State Leg (Lower),-12.49950445986125,5.0
Wisconsin,55,,,61,State House District 61,State Leg (Lower),-4.4160560274949745,42.0
Wisconsin,55,,,62,State House District 62,State Leg (Lower),23.5515111036901,1.0
Wisconsin,55,,,63,State House District 63,State Leg (Lower),-17.498541020364282,2.0
Wisconsin,55,,,64,State House District 64,State Leg (Lower),15.290707169688062,3.0
Wisconsin,55,,,65,State House District 65,State Leg (Lower),14.56145890897608,3.0
Wisconsin,55,,,66,State House District 66,State Leg (Lower),12.20668042497898,5.0
Wisconsin,55,,,67,State House District 67,State Leg (Lower),-19.289621525724424,2.0
Wisconsin,55,,,68,State House District 68,State Leg (Lower),-27.891532927504148,1.0
Wisconsin,55,,,69,State House District 69,State Leg (Lower),-31.465193370165746,0.0
Wisconsin,55,,,70,State House District 70,State Leg (Lower),-13.791079812206572,4.0
Wisconsin,55,,,71,State House District 71,State Leg (Lower),9.808409076047866,9.0
Wisconsin,55,,,72,State House District 72,State Leg (Lower),-15.50880626223092,3.0
Wisconsin,55,,,73,State House District 73,State Leg (Lower),23.01665378399269,1.0
Wisconsin,55,,,74,State House District 74,State Leg (Lower),-12.595570788294227,5.0
Wisconsin,55,,,75,State House District 75,State Leg (Lower),-23.06560134566863,1.0
Wisconsin,55,,,76,State House District 76,State Leg (Lower),79.04242151457184,0.0
Wisconsin,55,,,77,State House District 77,State Leg (Lower),64.19464781620803,0.0
Wisconsin,55,,,78,State House District 78,State Leg (Lower),59.50158642146444,0.0
Wisconsin,55,,,79,State House District 79,State Leg (Lower),67.72232433196663,0.0
Wisconsin,55,,,80,State House District 80,State Leg (Lower),41.641337386018236,0.0
Wisconsin,55,,,81,State House District 81,State Leg (Lower),36.337970179101845,0.0
Wisconsin,55,,,82,State House District 82,State Leg (Lower),-14.650961371903689,3.0
Wisconsin,55,,,83,State House District 83,State Leg (Lower),-25.676772766719857,1.0
Wisconsin,55,,,84,State House District 84,State Leg (Lower),-41.54228855721393,0.0
Wisconsin,55,,,85,State House District 85,State Leg (Lower),-1.9432793319736792,81.0
Wisconsin,55,,,86,State House District 86,State Leg (Lower),-22.901273778877336,1.0
Wisconsin,55,,,87,State House District 87,State Leg (Lower),-21.155410903173312,1.0
Wisconsin,55,,,88,State House District 88,State Leg (Lower),-4.229465274747407,44.0
Wisconsin,55,,,89,State House District 89,State Leg (Lower),0.2289360105085382,100.0
Wisconsin,55,,,90,State House District 90,State Leg (Lower),11.107529357586921,7.0
Wisconsin,55,,,91,State House District 91,State Leg (Lower),7.490896479972256,17.0
Wisconsin,55,,,92,State House District 92,State Leg (Lower),0.15417228753131623,100.0
Wisconsin,55,,,93,State House District 93,State Leg (Lower),10.384837864507128,8.0
Wisconsin,55,,,94,State House District 94,State Leg (Lower),1.0096889342172362,94.0
Wisconsin,55,,,95,State House District 95,State Leg (Lower),12.180132259919493,5.0
Wisconsin,55,,,96,State House District 96,State Leg (Lower),13.880999715989775,4.0
Wisconsin,55,,,97,State House District 97,State Leg (Lower),-39.8066808030182,0.0
Wisconsin,55,,,98,State House District 98,State Leg (Lower),-42.3807975405717,0.0
Wisconsin,55,,,99,State House District 99,State Leg (Lower),-39.989989989989986,0.0
