NAMELSAD,Margins,STATEFP,Voter Power,geometry
Congressional District 1,0.41,53,20,"POLYGON ((-122.200849 47.733024, -122.199261 47.733034, -122.198243 47.733037, -122.195185 47.733045, -122.194052 47.733048, -122.192242 47.733048, -122.191178 47.733073, -122.190285 47.733076, -122.189622 47.733077, -122.188346 47.733049, -122.188038 47.733045, -122.187542 47.733047, -122.186518 47.740356, -122.186493 47.740783, -122.181991 47.739291, -122.175358 47.737093, -122.175385 47.736695, -122.17543 47.735992, -122.17555 47.734248, -122.175573 47.733922, -122.171354 47.7339, -122.169171 47.733962, -122.163768 47.73396, -122.163799 47.733033, -122.163808 47.732761, -122.16383 47.732147, -122.163889 47.730356, -122.163893 47.730186, -122.162048 47.729691, -122.159333 47.729703, -122.159127 47.729703, -122.159015 47.725795, -122.155929 47.725759, -122.155964 47.724057, -122.153254 47.723923, -122.153209 47.725727, -122.154493 47.725742, -122.154672 47.726771, -122.153179 47.726991, -122.15218 47.72714, -122.152158 47.725713, -122.149497 47.725662, -122.148461 47.729103, -122.148932 47.731405, -122.15013 47.732893, -122.145654 47.732801, -122.145456 47.732797, -122.145171 47.731808, -122.143091 47.729744, -122.142919 47.728595, -122.139225 47.729692, -122.140359 47.731068, -122.140738 47.731527, -122.139872 47.73187, -122.140821 47.732753, -122.140196 47.732815, -122.140958 47.734654, -122.142198 47.734659, -122.142151 47.736266, -122.142238 47.738941, -122.141861 47.741327, -122.142342 47.743499, -122.141973 47.747194, -122.138148 47.747242, -122.134041 47.747232, -122.129297 47.747254, -122.128685 47.747274, -122.125941 47.747343, -122.120486 47.747455, -122.120696 47.750235, -122.120844 47.753511, -122.116091 47.752602, -122.110619 47.751507, -122.109695 47.750942, -122.107856 47.749165, -122.107238 47.750194, -122.107946 47.75485, -122.109431 47.756146, -122.110272 47.756935, -122.111468 47.75942, -122.111675 47.761467, -122.11087 47.761463, -122.104915 47.761438, -122.101326 47.761428, -122.098425 47.761327, -122.092528 47.759974, -122.091425 47.759649, -122.091057 47.759517, -122.084489 47.756635, -122.080603 47.755037, -122.077733 47.754747, -122.078388 47.756559, -122.077779 47.757338, -122.07786 47.758942, -122.078528 47.760463, -122.07798 47.762206, -122.077916 47.764265, -122.077933 47.765137, -122.079108 47.766575, -122.079027 47.767318, -122.076597 47.768085, -122.077984 47.770437, -122.080391 47.772837, -122.079621 47.773835, -122.075185 47.773599, -122.074647 47.775976, -122.068185 47.775889, -122.068017 47.775888, -122.06575 47.775855, -122.055067 47.775683, -122.055103 47.776787, -122.055242 47.785726, -122.055221 47.78851, -122.056331 47.788775, -122.058371 47.790563, -122.059664 47.793276, -122.061455 47.795028, -122.064372 47.796458, -122.066991 47.797947, -122.073891 47.802417, -122.074912 47.804548, -122.075111 47.807255, -122.078601 47.807293, -122.078206 47.808786, -122.079005 47.808851, -122.079185 47.811766, -122.077055 47.811748, -122.07692 47.811749, -122.076983 47.813277, -122.080869 47.812327, -122.083206 47.812119, -122.093805 47.812698, -122.095585 47.812492, -122.104594 47.810648, -122.104665 47.810629, -122.104693 47.810621, -122.105044 47.810513, -122.10547 47.810358, -122.105672 47.810294, -122.10584 47.810232, -122.106186 47.810105, -122.106681 47.809886, -122.106963 47.809745, -122.107237 47.809597, -122.107496 47.809442, -122.107828 47.809221, -122.108066 47.809046, -122.108293 47.808863, -122.108507 47.808676, -122.10871 47.808483, -122.108899 47.808285, -122.108938 47.808238, -122.109017 47.808149, -122.109184 47.807936, -122.109331 47.807726, -122.109424 47.80758, -122.109552 47.807358, -122.109626 47.80721, -122.109883 47.806564, -122.111233 47.802731, -122.111454 47.802085, -122.11319 47.797238, -122.114067 47.796109, -122.116773 47.794765, -122.119388 47.794498, -122.122228 47.794773, -122.127491 47.795279, -122.127852 47.795313, -122.129143 47.795432, -122.129722 47.795481, -122.130311 47.795511, -122.130392 47.79551, -122.130665 47.79551, -122.131024 47.795495, -122.131375 47.795468, -122.131725 47.795427, -122.132069 47.795367, -122.132411 47.795301, -122.132754 47.795229, -122.132968 47.795171, -122.133294 47.795076, -122.133712 47.794932, -122.134019 47.794809, -122.134315 47.794679, -122.134594 47.794537, -122.134868 47.794385, -122.135129 47.794224, -122.135374 47.794052, -122.135603 47.793875, -122.135819 47.793685, -122.136019 47.793488, -122.136203 47.793287, -122.136375 47.793081, -122.136579 47.792797, -122.136712 47.792579, -122.136808 47.792369, -122.13684 47.792235, -122.136857 47.792169, -122.136912 47.792013, -122.136958 47.791857, -122.13703 47.791541, -122.137079 47.791249, -122.137192 47.790587, -122.137258 47.790212, -122.1381 47.785751, -122.140568 47.783551, -122.144296 47.782595, -122.144791 47.782492, -122.15168 47.77916, -122.153793 47.777294, -122.154157 47.776196, -122.154444 47.7762, -122.154755 47.776199, -122.155052 47.776218, -122.157219 47.776211, -122.157539 47.776211, -122.158744 47.776219, -122.16409 47.77622, -122.164104 47.776222, -122.166746 47.776249, -122.169443 47.776259, -122.169437 47.776775, -122.169361 47.779832, -122.171354 47.779906, -122.172482 47.779934, -122.172474 47.78081, -122.172565 47.7822, -122.172698 47.784075, -122.17276 47.784941, -122.172999 47.788493, -122.173708 47.789537, -122.174966 47.789542, -122.175823 47.788499, -122.175984 47.790921, -122.177543 47.790952, -122.178472 47.790973, -122.181218 47.791034, -122.183312 47.79109, -122.186556 47.791137, -122.186459 47.795203, -122.186336 47.798308, -122.186239 47.800095, -122.186233 47.801544, -122.186223 47.802294, -122.186239 47.803234, -122.186139 47.805501, -122.186118 47.805502, -122.18614 47.809206, -122.186142 47.81298, -122.186114 47.814045, -122.189708 47.814443, -122.192234 47.812931, -122.194264 47.811617, -122.196838 47.811985, -122.199738 47.811409, -122.201817 47.809677, -122.205813 47.809443, -122.207535 47.809451, -122.207689 47.809412, -122.207606 47.810558, -122.207565 47.812973, -122.207533 47.814957, -122.207491 47.816668, -122.207473 47.819245, -122.207469 47.820258, -122.207457 47.821814, -122.207452 47.822513, -122.207446 47.82388, -122.208153 47.826248, -122.209121 47.828467, -122.209081 47.829296, -122.209064 47.832102, -122.210766 47.83463, -122.212539 47.836877, -122.214388 47.838299, -122.220818 47.838318, -122.222969 47.838327, -122.222946 47.834735, -122.227603 47.834753, -122.227656 47.842003, -122.231431 47.842079, -122.232573 47.84115, -122.233496 47.8404, -122.234602 47.839498, -122.235697 47.838688, -122.236445 47.838028, -122.240582 47.838083, -122.240356 47.839199, -122.242346 47.839844, -122.244705 47.840187, -122.246297 47.839506, -122.246163 47.838433, -122.246204 47.837737, -122.246259 47.836888, -122.246362 47.832465, -122.247543 47.831677, -122.250464 47.831579, -122.251489 47.831297, -122.25308 47.829546, -122.253398 47.828469, -122.253749 47.82648, -122.253355 47.825891, -122.253891 47.825691, -122.254697 47.826529, -122.256367 47.828144, -122.262095 47.831683, -122.262753 47.832068, -122.263082 47.832267, -122.263346 47.832247, -122.26413 47.832166, -122.264078 47.831267, -122.266871 47.828117, -122.268374 47.826923, -122.268363 47.826501, -122.26835 47.822616, -122.267019 47.822601, -122.267031 47.821307, -122.26573 47.821272, -122.265721 47.820754, -122.262506 47.820684, -122.261873 47.81883, -122.263045 47.818853, -122.263031 47.817967, -122.265715 47.818011, -122.265717 47.818419, -122.265739 47.819813, -122.270941 47.81993, -122.271021 47.818956, -122.270996 47.818583, -122.270952 47.813593, -122.271601 47.811134, -122.271484 47.810155, -122.273046 47.809984, -122.275543 47.808939, -122.278162 47.807621, -122.279863 47.807455, -122.281058 47.80733, -122.284078 47.807318, -122.284721 47.807226, -122.286981 47.80654, -122.286984 47.806394, -122.286967 47.804549, -122.286897 47.804539, -122.285561 47.804269, -122.281573 47.804117, -122.281562 47.80275, -122.285164 47.802772, -122.285133 47.800066, -122.286105 47.799165, -122.281527 47.799164, -122.281524 47.798844, -122.281499 47.796851, -122.28149 47.795862, -122.281486 47.795468, -122.281465 47.793615, -122.284159 47.793638, -122.28414 47.791806, -122.285027 47.791814, -122.286224 47.791843, -122.286777 47.790908, -122.286794 47.788195, -122.286798 47.787857, -122.286834 47.78184, -122.286839 47.780941, -122.286863 47.777322, -122.288244 47.777334, -122.290087 47.777349, -122.292228 47.777371, -122.293675 47.777385, -122.293785 47.777385, -122.297594 47.77742, -122.297553 47.775601, -122.297508 47.773782, -122.297425 47.770105, -122.301877 47.770115, -122.302806 47.770117, -122.305462 47.770127, -122.305484 47.770883, -122.30726 47.771543, -122.308047 47.770627, -122.308226 47.770753, -122.310003 47.771427, -122.311524 47.770874, -122.313005 47.770343, -122.313422 47.770154, -122.313945 47.769531, -122.312216 47.769533, -122.312142 47.769923, -122.311181 47.769925, -122.311209 47.769783, -122.311144 47.769783, -122.310327 47.769765, -122.31033 47.769204, -122.309576 47.769199, -122.30924 47.767004, -122.30813 47.766999, -122.308211 47.766625, -122.306764 47.766613, -122.306725 47.764394, -122.306274 47.764318, -122.30627 47.762978, -122.308092 47.763008, -122.307344 47.761465, -122.303851 47.759585, -122.303731 47.758387, -122.304245 47.758391, -122.302321 47.756997, -122.302074 47.754886, -122.302053 47.754138, -122.302393 47.753102, -122.30332 47.752646, -122.302624 47.751979, -122.303034 47.75107, -122.303 47.750158, -122.302185 47.749846, -122.300526 47.74975, -122.298984 47.749697, -122.299042 47.74831, -122.297342 47.748298, -122.297298 47.74465, -122.296697 47.744643, -122.296692 47.744294, -122.296031 47.742814, -122.295369 47.742807, -122.294721 47.742798, -122.294684 47.741064, -122.295335 47.741058, -122.296634 47.741047, -122.299332 47.741024, -122.299312 47.739225, -122.29929 47.737413, -122.297945 47.737404, -122.293897 47.737369, -122.293892 47.736939, -122.293797 47.736938, -122.292189 47.73631, -122.292428 47.735543, -122.292435 47.733751, -122.291098 47.73374, -122.289753 47.733732, -122.288415 47.733729, -122.286711 47.733724, -122.285957 47.733732, -122.284663 47.733737, -122.284538 47.733737, -122.283758 47.733735, -122.274397 47.733732, -122.274368 47.73349, -122.273491 47.726578, -122.273462 47.726476, -122.271923 47.720434, -122.271223 47.718857, -122.270406 47.717004, -122.269138 47.714124, -122.267942 47.712254, -122.267627 47.711762, -122.265263 47.708068, -122.262323 47.704308, -122.25312 47.710629, -122.252759 47.710896, -122.251447 47.711822, -122.243196 47.711712, -122.240315 47.711717, -122.23816 47.711677, -122.237866 47.712378, -122.236355 47.715287, -122.235489 47.715272, -122.235785 47.716528, -122.234989 47.71784, -122.234793 47.718867, -122.232055 47.718837, -122.229406 47.718798, -122.227368 47.718751, -122.225463 47.718676, -122.225421 47.720521, -122.221114 47.720421, -122.221179 47.722252, -122.218943 47.722217, -122.217936 47.722236, -122.217909 47.723277, -122.216894 47.723679, -122.216303 47.724965, -122.216547 47.726228, -122.215634 47.726319, -122.21473 47.724795, -122.212304 47.725367, -122.207802 47.725313, -122.207807 47.726168, -122.207813 47.727019, -122.207826 47.729361, -122.20784 47.730818, -122.207846 47.733008, -122.204641 47.733016, -122.20198 47.733023, -122.200849 47.733024))"
